,0,1,2,3,4,5,6,7,8,9,10,11
0,98.29185750636132,77.97862595419848,3818.0,55.0,57.0,1.0363636363636364,215.0,83.8789689313759,85.4028678729942,84.31000341413451,88.90850119494708,0.0
1,68.43806831431071,68.73352407833794,225.7,47.857142857142854,50.357142857142854,1.064611833046699,216.92857142857142,67.66946778711484,90.04761904761905,62.40056022408964,67.79131652661066,0.0
2,67.88586259720044,68.5795535772853,225.7,48.0,50.214285714285715,1.0593035084181464,213.85714285714286,75.6677115987461,104.28526645768027,68.57680250783699,77.77586206896555,0.0
3,132.20481131085106,138.9431788177291,1049.0,69.66666666666667,78.66666666666667,1.1460673434634348,570.8333333333334,70.0862973760933,83.50262390670554,66.81807580174927,76.66413994169096,0.0
4,132.19494122276274,139.08038213282603,1049.0,68.83333333333333,77.33333333333333,1.1425263347544672,575.5,70.0862973760933,83.50262390670554,66.81807580174927,76.66413994169096,0.0
5,149.06290692585011,158.44904484691565,1342.0,77.0,87.2,1.1710316017053606,671.2,57.641981132075465,56.886320754716984,58.14858490566038,68.21084905660378,0.0
6,131.25725275112447,161.91991535453795,1018.6,45.333333333333336,56.5,1.3629265415229306,563.3333333333334,66.06011045029737,70.73237043330501,65.67502124044181,70.12914188615123,0.0
7,95.58802617157382,97.42649270744384,1930.3,50.333333333333336,55.833333333333336,1.1068275817089972,329.3333333333333,39.15122767857144,41.90345982142856,39.18861607142856,42.62779017857144,0.0
8,77.20342433471967,79.66758099124402,1923.8,58.42857142857143,61.0,1.0434775361810102,170.85714285714286,52.62458908612756,56.329717291255754,52.2343852728468,59.64266929651546,0.0
9,77.17423966642363,79.64434936446325,1899.6,58.42857142857143,61.0,1.0434775361810102,170.57142857142858,52.63050624589086,56.33563445101907,52.24030243261012,59.64858645627875,0.0
10,143.94012721831584,179.30388035159982,1429.4,119.16666666666667,126.16666666666667,1.0788715409552967,399.3333333333333,62.629772629772624,60.81896181896182,63.42042042042042,72.95452595452595,0.0
11,128.2040497440264,164.34271643785235,553.4,82.16666666666667,94.33333333333333,1.153537554428855,298.8333333333333,71.54596622889306,73.79487179487181,72.05128205128206,72.40275171982489,0.0
12,145.7627981629612,185.0128484486641,2011.0,105.0,117.4,1.1061669232596822,364.6,75.13229859571322,78.60051736881005,75.25979305247598,79.42830746489282,0.0
13,145.52053230998408,189.7099311224387,553.4,95.2,108.0,1.1641618252377752,326.4,75.13229859571322,78.60051736881005,75.25979305247598,79.42830746489282,0.0
14,112.64785877487732,122.00792303687629,330.6,85.14285714285714,90.42857142857143,1.071631224075281,350.7142857142857,55.94,59.01384615384615,55.82615384615384,58.6476923076923,0.0
15,112.26465988507327,121.71477695810738,330.6,85.0,90.42857142857143,1.0748748403623754,347.0,55.94,59.01384615384615,55.82615384615384,58.6476923076923,0.0
16,160.24600295315116,171.56438644268525,2185.5,118.75,126.25,1.0687622309197653,538.0,69.69372225745086,70.96385542168674,70.1718452758402,76.08814204185161,0.0
